customer_id,age,tenure_months,monthly_spend,usage_score,clv,am_quality,treatment,customer_retained,true_effect
CUST_048280,28.3,10.2,393.62,25.38,4241.08,1.3094,2,1,1.7
CUST_048281,28.2,32.4,63.32,57.92,2416.93,-0.9772,0,0,0.0
CUST_048282,47.4,9.8,59.94,68.03,679.22,1.3858,2,0,1.2
CUST_048283,39.4,7.9,22.14,51.8,204.93,0.1993,2,1,1.2
CUST_048284,25.8,37.9,149.39,49.39,5094.89,-1.3974,0,0,0.0
CUST_048285,28.6,49.4,145.38,73.01,7945.9,-0.3863,0,1,0.0
CUST_048286,35.5,30.9,33.88,74.47,1205.34,-1.2432,0,0,0.0
CUST_048287,26.3,14.3,94.51,33.11,1279.08,-0.1877,2,1,1.2
CUST_048288,36.5,5.7,251.89,82.21,1424.88,-0.2071,2,0,1.2
CUST_048289,37.0,120.0,52.83,78.17,6709.63,0.2924,2,1,1.7
CUST_048290,29.0,9.9,97.8,41.59,945.0,-0.0995,1,1,0.5
CUST_048291,47.8,13.6,72.93,47.58,828.65,-1.5197,0,1,0.0
CUST_048292,27.8,17.7,108.96,35.2,2052.03,1.0092,2,1,1.7
CUST_048293,54.9,20.0,277.13,15.76,4459.19,-0.9612,0,0,0.0
CUST_048294,37.4,1.0,182.87,26.79,184.0,-0.0017,1,0,0.8
CUST_048295,32.1,54.6,27.2,17.76,1207.83,-0.8213,2,0,1.2
CUST_048296,46.5,51.0,196.71,46.82,10619.21,-0.6012,1,1,0.5
CUST_048297,40.4,3.2,106.19,40.62,282.51,0.7489,2,1,1.2
CUST_048298,49.1,45.4,82.12,15.48,4098.58,-0.8495,2,0,1.7
CUST_048299,18.0,4.1,288.05,18.83,1410.22,0.1265,1,1,0.8
CUST_048300,46.2,6.7,44.85,30.11,330.49,0.9979,1,0,0.5
CUST_048301,33.8,17.6,133.92,5.25,1998.03,0.5663,0,0,0.0
CUST_048302,40.5,90.3,55.71,47.26,4533.93,0.5711,2,1,1.7
CUST_048303,38.9,15.8,96.11,35.87,1705.04,0.252,0,0,0.0
CUST_048304,56.2,11.7,40.68,36.43,444.14,-1.5425,0,0,0.0
CUST_048305,18.0,17.5,61.81,62.4,892.23,1.3485,2,0,1.2
CUST_048306,59.4,6.4,150.53,57.95,772.62,0.0288,1,0,0.5
CUST_048307,48.5,64.5,46.39,31.12,3089.48,-1.4823,0,0,0.0
CUST_048308,41.8,65.7,51.0,35.06,3770.88,0.6178,0,1,0.0
CUST_048309,22.8,27.1,75.7,50.71,1930.77,-0.0883,1,0,0.5
CUST_048310,19.9,4.0,288.79,12.0,939.51,2.0356,1,1,0.8
CUST_048311,33.3,16.0,25.88,87.81,370.66,1.2762,2,1,1.2
CUST_048312,47.6,11.6,20.0,76.18,254.23,-0.8629,1,1,0.5
CUST_048313,39.9,120.0,67.71,29.78,7220.98,1.7182,0,1,0.0
CUST_048314,46.9,1.3,23.64,22.87,30.77,-1.411,1,1,0.8
CUST_048315,22.4,7.2,105.71,66.93,783.58,0.2197,1,1,0.5
CUST_048316,40.5,16.2,66.1,66.5,1066.19,-1.2207,0,0,0.0
CUST_048317,53.1,41.8,51.07,31.99,1847.11,0.094,2,1,1.2
CUST_048318,57.4,31.3,241.72,57.36,6536.86,0.2339,1,1,0.5
CUST_048319,25.0,75.1,89.0,39.15,5667.7,0.9119,2,0,1.7
CUST_048320,35.8,5.7,265.84,63.32,1505.25,0.0708,2,0,1.2
CUST_048321,35.9,2.6,179.39,81.47,454.11,0.1598,1,1,0.5
CUST_048322,32.5,21.4,20.0,56.04,465.93,1.9506,1,1,0.5
CUST_048323,50.9,13.6,64.46,30.41,963.36,0.9427,2,0,1.2
CUST_048324,74.5,9.7,25.35,19.71,278.82,0.7827,1,0,0.8
CUST_048325,26.6,35.8,105.53,19.21,3896.52,0.8039,0,1,0.0
CUST_048326,45.1,19.1,158.09,20.78,3081.77,0.6076,1,1,0.8
CUST_048327,43.5,9.3,165.71,13.94,1552.93,-0.222,2,0,1.2
CUST_048328,43.8,18.5,56.13,51.29,1190.76,-0.2793,2,1,1.2
CUST_048329,56.0,64.7,226.56,16.59,16609.91,1.6358,1,1,0.8
CUST_048330,44.5,7.3,45.16,33.43,373.98,1.0374,2,0,1.2
CUST_048331,18.0,14.4,69.4,12.26,816.54,0.254,2,0,1.2
CUST_048332,22.8,8.1,78.26,44.57,669.31,-1.0421,0,0,0.0
CUST_048333,27.2,20.6,727.69,41.05,15379.89,-0.1402,1,0,0.5
CUST_048334,31.0,55.7,68.9,53.12,4379.61,-0.7019,1,1,0.5
CUST_048335,38.3,25.4,65.02,11.98,1366.49,-0.3988,0,0,0.0
CUST_048336,37.4,5.2,116.85,46.23,706.82,-1.9619,1,0,0.5
CUST_048337,18.1,3.3,42.95,28.38,169.11,1.3797,0,0,0.0
CUST_048338,20.7,1.0,135.71,37.75,136.26,-1.4426,2,0,1.2
CUST_048339,18.0,44.1,37.87,45.29,1867.32,-0.7186,2,1,1.2
CUST_048340,21.4,15.3,27.31,57.0,401.45,-0.528,2,1,1.2
CUST_048341,51.9,13.2,85.55,51.06,1000.03,-1.5194,0,0,0.0
CUST_048342,36.8,7.4,198.66,57.98,1707.74,-0.4623,2,1,1.2
CUST_048343,28.6,13.5,23.22,74.49,258.01,0.5217,2,1,1.2
CUST_048344,18.0,10.4,92.49,36.58,1016.66,0.8157,2,1,1.2
CUST_048345,27.8,32.7,44.69,21.26,1604.42,-0.3065,2,1,1.2
CUST_048346,47.3,29.5,144.91,22.65,4461.17,-0.2531,2,0,1.7
CUST_048347,45.7,14.2,120.9,41.42,1861.67,0.5885,2,1,1.2
CUST_048348,37.0,25.5,77.3,19.69,2172.57,-0.0985,2,0,1.7
CUST_048349,36.8,21.4,103.48,37.8,1917.46,0.2266,1,0,0.5
CUST_048350,18.7,24.6,446.68,14.56,11065.43,0.5163,0,0,0.0
CUST_048351,30.7,34.2,286.61,19.85,11385.82,0.1839,2,1,1.7
CUST_048352,46.7,2.3,42.5,10.69,117.11,-0.274,2,0,1.2
CUST_048353,31.9,42.8,42.49,23.81,1901.59,0.2764,2,0,1.2
CUST_048354,59.5,8.0,83.98,32.96,760.55,-0.8326,1,1,0.5
CUST_048355,54.5,11.5,25.62,18.89,342.82,-0.3251,0,1,0.0
CUST_048356,34.6,7.8,80.34,44.68,746.76,1.0467,2,0,1.2
CUST_048357,36.8,42.1,226.7,54.48,9446.52,1.342,1,1,0.5
CUST_048358,66.7,48.9,165.46,23.38,8356.88,0.0826,1,1,0.8
CUST_048359,50.2,3.6,93.98,60.41,330.03,-0.2051,1,1,0.5
CUST_048360,40.8,17.7,209.42,53.19,3063.33,-0.686,2,1,1.7
CUST_048361,42.2,11.5,52.57,51.85,544.85,0.52,2,1,1.2
CUST_048362,41.8,4.8,476.76,64.37,1949.01,-0.409,0,0,0.0
CUST_048363,39.8,19.5,71.65,31.42,1133.73,0.4737,1,1,0.5
CUST_048364,27.1,10.9,61.72,26.93,648.32,0.1924,0,0,0.0
CUST_048365,35.2,30.2,38.59,50.73,1107.09,2.319,2,1,1.2
CUST_048366,22.8,43.4,83.01,70.63,4145.99,-1.5536,2,1,1.7
CUST_048367,48.7,1.0,335.15,45.96,395.03,-2.8377,2,0,1.2
CUST_048368,38.4,19.0,228.67,42.1,3564.73,-1.9551,0,0,0.0
CUST_048369,49.3,20.9,39.16,11.45,891.17,-1.4827,0,0,0.0
CUST_048370,24.7,9.2,656.79,35.78,6489.52,-1.4805,0,0,0.0
CUST_048371,57.1,39.0,94.7,81.07,3952.99,-0.2197,2,1,1.7
CUST_048372,55.6,57.7,47.41,30.69,2250.7,0.3059,0,0,0.0
CUST_048373,21.1,34.7,164.14,31.35,5844.58,-1.7073,2,1,1.7
CUST_048374,33.9,18.0,168.84,12.03,3431.8,-0.3881,0,0,0.0
CUST_048375,35.2,1.0,83.45,17.69,90.46,-0.2429,2,0,1.2
CUST_048376,22.7,13.2,57.45,28.65,846.88,-1.2637,1,0,0.8
CUST_048377,36.9,28.4,117.37,75.64,3366.55,-0.0791,2,1,1.7
CUST_048378,46.7,4.2,105.96,15.71,512.25,1.0168,2,1,1.2
CUST_048379,34.4,35.9,68.7,21.93,2811.77,-1.281,0,0,0.0
CUST_048380,19.4,22.8,270.81,10.45,5871.66,-0.423,1,1,0.8
CUST_048381,49.3,9.7,218.37,31.96,1996.37,-0.6171,2,1,1.2
CUST_048382,30.5,45.3,414.84,46.97,18740.88,-0.2366,1,1,0.5
CUST_048383,31.8,24.7,100.46,59.91,2112.69,-1.0164,2,1,1.7
CUST_048384,60.2,8.7,80.52,73.88,603.46,-0.3145,0,1,0.0
CUST_048385,44.8,5.3,170.12,13.56,954.11,0.4254,2,1,1.2
CUST_048386,30.3,4.1,90.12,35.49,383.21,-0.4392,0,1,0.0
CUST_048387,25.7,103.7,96.76,31.01,10286.81,-0.8773,2,1,1.7
CUST_048388,51.6,48.8,166.75,30.26,6948.85,0.053,2,1,1.7
CUST_048389,50.8,28.0,46.87,67.36,1196.99,0.1898,0,1,0.0
CUST_048390,33.9,15.3,57.82,13.98,1050.37,0.8437,1,1,0.8
CUST_048391,24.9,45.2,441.18,34.66,23416.78,-0.5156,2,1,1.7
CUST_048392,44.6,29.2,214.8,38.32,6906.14,0.4497,1,1,0.5
CUST_048393,47.1,19.6,20.0,14.49,331.99,1.6823,2,1,1.2
CUST_048394,35.5,36.3,49.29,13.5,1456.01,0.6897,1,1,0.8
CUST_048395,26.8,3.0,332.22,20.99,1060.19,-0.4038,1,0,0.8
CUST_048396,40.3,49.8,55.73,31.82,2507.88,-0.3682,1,0,0.5
CUST_048397,45.5,3.3,75.85,52.41,210.61,0.5042,1,1,0.5
CUST_048398,34.2,56.3,50.13,73.22,3380.78,-0.6372,1,1,0.5
CUST_048399,43.1,6.0,132.43,32.96,835.39,0.1027,0,1,0.0
CUST_048400,44.3,11.8,31.0,38.28,344.61,-0.0272,0,0,0.0
CUST_048401,53.7,34.3,58.04,62.42,1739.37,2.9812,2,1,1.2
CUST_048402,35.0,2.9,124.03,68.55,290.58,0.0003,1,0,0.5
CUST_048403,26.3,88.3,587.38,40.92,50566.97,-0.9302,2,1,1.7
CUST_048404,39.2,33.2,67.66,4.09,2036.06,2.437,1,1,0.8
CUST_048405,60.3,7.2,72.02,54.38,605.67,1.0493,1,0,0.5
CUST_048406,18.8,52.5,1207.25,41.62,71756.0,1.4025,2,1,1.7
CUST_048407,18.0,1.0,20.0,10.91,23.37,0.9398,1,1,0.8
CUST_048408,38.7,1.0,78.52,13.49,79.42,-0.3105,1,1,0.8
CUST_048409,35.4,9.4,37.06,32.56,319.1,-0.1686,1,0,0.5
CUST_048410,37.5,2.6,42.71,71.28,126.78,-0.2752,1,1,0.5
CUST_048411,37.1,41.1,140.39,20.03,6561.81,-0.8018,2,0,1.7
CUST_048412,52.1,11.6,70.69,90.05,843.01,0.9996,2,1,1.2
CUST_048413,39.5,23.2,173.41,74.74,3333.85,-0.3064,1,0,0.5
CUST_048414,49.8,41.5,142.52,30.72,6367.97,-0.2093,0,0,0.0
CUST_048415,18.0,4.0,28.9,37.64,126.36,-0.3011,1,1,0.5
CUST_048416,33.7,87.3,26.41,67.1,1968.19,0.8528,0,0,0.0
CUST_048417,30.2,25.3,166.95,18.19,4561.87,1.4767,0,1,0.0
CUST_048418,18.0,1.6,23.49,32.86,42.02,-0.3999,0,0,0.0
CUST_048419,41.2,18.7,44.96,44.65,844.78,1.5386,2,0,1.2
CUST_048420,38.8,49.1,108.95,59.59,4568.67,-2.4976,0,0,0.0
CUST_048421,34.4,54.8,184.37,69.86,10864.52,-0.3917,2,1,1.7
CUST_048422,38.5,33.1,83.64,48.91,2859.07,-1.7054,2,1,1.7
CUST_048423,41.2,86.0,229.79,67.74,17215.36,0.5277,1,1,0.5
CUST_048424,52.2,16.6,53.51,41.06,745.03,0.4885,0,0,0.0
CUST_048425,47.7,12.4,139.95,59.85,1852.92,-0.1278,0,0,0.0
CUST_048426,43.9,6.0,63.7,15.64,354.54,0.4636,0,0,0.0
CUST_048427,67.7,14.7,166.92,44.07,2876.1,0.6101,2,0,1.7
CUST_048428,31.5,46.7,69.87,56.64,3380.72,-1.8905,0,0,0.0
CUST_048429,23.7,1.3,72.84,13.86,87.63,-0.5284,2,1,1.2
CUST_048430,54.1,6.1,182.01,36.51,1104.13,1.2162,0,1,0.0
CUST_048431,62.4,85.5,119.36,77.7,8272.76,-0.8228,2,1,1.7
CUST_048432,32.4,37.5,38.24,77.1,1441.25,0.8433,1,1,0.5
CUST_048433,56.5,7.8,657.85,42.68,4497.4,0.3066,1,1,0.5
CUST_048434,33.6,43.7,20.0,49.35,794.94,0.0058,2,1,1.2
CUST_048435,47.0,3.7,25.61,31.97,102.18,-0.3492,1,0,0.5
CUST_048436,47.7,26.4,247.2,27.08,5450.65,-2.216,2,1,1.7
CUST_048437,32.4,5.3,216.05,86.18,1267.09,1.0945,2,1,1.2
CUST_048438,62.2,18.2,127.07,28.07,2582.18,-0.9226,0,0,0.0
CUST_048439,63.5,24.0,69.11,29.44,1526.12,0.9627,2,0,1.2
CUST_048440,27.7,31.7,70.0,49.38,2384.54,-0.5831,0,0,0.0
CUST_048441,42.4,56.9,100.74,23.65,5719.95,-0.0023,0,0,0.0
CUST_048442,51.0,37.9,77.57,55.52,2759.58,-0.1302,0,0,0.0
CUST_048443,18.0,8.5,50.77,23.15,410.8,-0.8206,0,0,0.0
CUST_048444,40.3,44.4,111.23,41.7,5503.3,-0.1159,2,1,1.7
CUST_048445,20.2,1.6,167.49,35.12,276.8,-0.202,0,0,0.0
CUST_048446,48.0,32.0,77.33,55.58,2798.39,0.2935,1,0,0.5
CUST_048447,41.0,15.8,178.03,80.65,2444.52,1.1868,0,1,0.0
CUST_048448,35.5,13.9,76.15,61.59,882.05,-0.1585,2,1,1.2
CUST_048449,21.2,28.9,63.62,54.46,1793.27,2.4546,2,0,1.2
CUST_048450,32.8,1.5,100.57,47.66,173.65,-0.5171,1,1,0.5
CUST_048451,46.2,49.5,313.13,30.31,13091.43,0.921,2,1,1.7
CUST_048452,39.5,7.2,137.55,74.75,1081.09,0.6748,2,0,1.2
CUST_048453,54.3,40.4,277.68,40.35,11244.27,1.7764,1,0,0.5
CUST_048454,53.5,9.4,70.52,40.37,716.98,-0.0856,0,0,0.0
CUST_048455,53.0,31.8,118.57,28.36,3028.73,0.3699,2,0,1.7
CUST_048456,33.5,60.4,197.22,37.21,12091.06,1.319,2,1,1.7
CUST_048457,43.5,28.2,53.97,17.43,1692.12,0.0501,2,1,1.2
CUST_048458,28.4,6.4,26.65,44.68,180.02,2.0511,1,0,0.5
CUST_048459,24.9,28.9,33.15,30.81,1059.17,-1.7763,0,0,0.0
CUST_048460,54.2,28.9,184.34,50.35,5350.98,0.0886,1,1,0.5
CUST_048461,25.8,62.0,440.96,37.46,22132.63,0.79,2,1,1.7
CUST_048462,24.5,7.1,51.11,56.88,337.9,0.1814,2,1,1.2
CUST_048463,41.3,83.6,47.54,50.46,4159.96,-1.267,2,1,1.7
CUST_048464,36.8,27.7,626.19,66.75,19753.27,-4.1643,0,0,0.0
CUST_048465,37.8,9.2,20.0,56.55,182.28,-0.2184,2,0,1.2
CUST_048466,67.7,17.1,235.55,64.74,4807.4,-1.0958,0,1,0.0
CUST_048467,28.1,34.4,135.26,92.69,3781.22,-0.3201,1,1,0.5
CUST_048468,45.9,1.2,95.43,18.59,118.14,0.3211,2,1,1.2
CUST_048469,41.0,9.8,100.27,27.89,1000.27,-0.7084,2,1,1.2
CUST_048470,52.1,52.3,105.93,46.27,5239.89,-1.0007,0,0,0.0
CUST_048471,30.6,2.7,100.15,55.11,230.94,1.4555,2,1,1.2
CUST_048472,37.3,18.0,131.45,15.92,2206.51,-0.8471,1,1,0.8
CUST_048473,41.4,20.6,21.67,11.66,461.35,0.8366,2,1,1.2
CUST_048474,22.8,8.1,108.26,14.02,782.62,-0.5699,1,1,0.8
CUST_048475,18.3,12.4,174.86,50.78,1841.77,2.6676,1,1,0.5
CUST_048476,39.8,57.8,39.29,21.24,2492.3,1.0175,0,0,0.0
CUST_048477,56.1,1.5,167.66,26.8,273.3,-0.5401,1,1,0.8
CUST_048478,35.8,4.2,105.26,57.85,413.92,-0.0864,0,1,0.0
CUST_048479,37.4,55.5,49.47,24.16,2465.48,-0.7183,0,1,0.0
CUST_048480,53.8,4.7,40.79,19.67,172.92,1.3966,2,1,1.2
CUST_048481,38.2,4.6,37.47,44.34,195.3,-0.1363,1,0,0.5
CUST_048482,49.3,21.1,31.34,25.92,635.01,-0.2531,1,0,0.8
CUST_048483,72.0,99.8,33.8,12.89,3975.48,0.3734,1,0,0.8
CUST_048484,33.1,14.2,78.51,68.12,1046.92,0.4779,1,1,0.5
CUST_048485,37.9,17.7,143.66,54.45,2891.47,0.0369,2,1,1.7
CUST_048486,44.8,42.0,541.3,39.42,26962.02,-1.8365,1,0,0.5
CUST_048487,57.9,28.6,98.1,43.23,3034.74,-0.359,2,1,1.7
CUST_048488,38.6,120.0,24.64,38.48,2921.98,-0.5883,1,0,0.5
CUST_048489,48.8,22.8,174.36,14.72,3539.33,-1.9276,2,1,1.7
CUST_048490,44.2,13.1,116.42,46.06,1299.43,-0.8905,2,1,1.2
CUST_048491,39.1,9.7,137.16,45.97,1121.47,1.3912,0,0,0.0
CUST_048492,35.0,105.1,122.32,58.63,10736.58,-0.8163,1,0,0.5
CUST_048493,32.7,39.7,52.97,54.15,1777.73,-0.8761,1,1,0.5
CUST_048494,75.0,41.1,141.1,53.85,5331.44,0.5752,2,0,1.7
CUST_048495,21.5,5.2,146.8,17.4,833.27,0.2926,2,1,1.2
CUST_048496,22.6,14.8,38.47,19.09,560.33,-2.0671,2,0,1.2
CUST_048497,42.9,1.0,106.67,66.48,93.65,0.7087,2,1,1.2
CUST_048498,42.4,18.3,87.58,27.06,1333.61,-0.6966,0,0,0.0
CUST_048499,45.1,1.8,146.03,52.61,266.29,2.1913,2,0,1.2
CUST_048500,29.5,5.3,611.43,7.38,2614.04,-1.4617,2,0,1.7
CUST_048501,27.7,8.0,79.61,14.91,752.83,-1.1608,1,0,0.8
CUST_048502,36.6,40.8,265.46,62.93,12474.96,-0.3812,2,1,1.7
CUST_048503,50.9,2.6,34.1,43.38,84.23,-0.1259,1,0,0.5
CUST_048504,27.8,57.1,118.72,35.8,7972.74,0.1205,2,1,1.7
CUST_048505,41.8,20.0,100.56,13.14,1838.74,-1.918,0,0,0.0
CUST_048506,33.9,2.8,96.21,65.4,247.78,0.2586,0,1,0.0
CUST_048507,21.7,104.1,33.21,34.72,2958.23,-0.8637,1,0,0.5
CUST_048508,24.6,1.0,319.08,66.1,339.55,1.4485,0,1,0.0
CUST_048509,50.9,4.3,153.04,47.77,594.84,-0.1477,2,1,1.2
CUST_048510,32.8,4.9,90.76,65.77,527.99,2.2385,1,1,0.5
CUST_048511,54.9,48.6,53.92,42.55,2113.49,-0.0104,2,1,1.7
CUST_048512,39.6,10.3,123.76,51.15,1288.65,1.1561,1,1,0.5
CUST_048513,23.6,43.2,190.58,15.92,7010.72,-0.4869,2,1,1.7
CUST_048514,45.7,1.0,72.46,36.1,84.54,1.6516,1,0,0.5
CUST_048515,30.4,76.4,91.38,21.6,6814.61,0.3022,2,1,1.7
CUST_048516,35.5,46.1,110.43,72.68,5956.02,-0.3402,0,0,0.0
CUST_048517,53.6,15.5,39.96,40.94,674.62,-0.3725,2,1,1.2
CUST_048518,24.5,4.0,25.0,28.67,115.22,-0.5912,0,0,0.0
CUST_048519,34.6,6.1,48.48,26.71,243.01,-0.0864,2,1,1.2
CUST_048520,27.0,6.2,39.84,52.45,204.03,-0.3579,2,1,1.2
CUST_048521,25.7,29.1,99.44,26.45,2513.46,-0.5368,2,1,1.7
CUST_048522,34.3,11.3,201.64,55.46,2496.31,0.2615,0,0,0.0
CUST_048523,29.7,1.0,94.03,45.82,111.7,0.3678,0,1,0.0
CUST_048524,36.7,11.6,48.95,11.2,489.89,0.0035,1,1,0.8
CUST_048525,47.7,20.4,48.64,20.65,1125.08,-2.0455,0,0,0.0
CUST_048526,31.0,1.3,65.63,70.25,73.86,-0.6463,0,1,0.0
CUST_048527,22.4,19.2,274.45,36.24,4704.42,-2.2483,0,0,0.0
CUST_048528,47.7,36.0,37.67,84.84,1372.72,0.3587,2,1,1.2
CUST_048529,30.9,19.9,89.97,24.21,1905.67,-0.1886,1,0,0.8
CUST_048530,61.9,9.7,62.33,44.31,641.4,-0.8815,2,0,1.2
CUST_048531,35.1,10.8,114.83,28.91,1078.63,-0.6553,2,1,1.2
CUST_048532,38.4,13.5,63.5,59.61,693.25,-0.3686,1,1,0.5
CUST_048533,18.0,45.1,89.85,26.86,3794.56,-0.9438,1,0,0.8
CUST_048534,26.1,1.0,25.95,45.8,22.9,0.2167,2,0,1.2
CUST_048535,18.0,10.5,30.2,33.83,341.95,0.6589,0,1,0.0
CUST_048536,43.5,76.9,73.91,35.94,6372.86,-0.9838,2,1,1.7
CUST_048537,39.0,42.7,63.67,27.38,2899.64,0.9311,0,1,0.0
CUST_048538,47.6,3.5,81.67,30.92,295.98,1.1475,2,1,1.2
CUST_048539,49.7,10.5,87.28,36.37,864.77,-1.6458,2,1,1.2
CUST_048540,51.5,1.0,146.28,24.11,170.44,0.2096,0,0,0.0
CUST_048541,37.3,31.4,54.11,57.1,1497.53,0.9716,2,1,1.2
CUST_048542,41.0,2.6,45.44,50.59,110.41,0.5302,2,1,1.2
CUST_048543,46.9,11.7,303.88,13.97,3733.72,-0.6481,1,0,0.8
CUST_048544,30.5,56.0,180.13,32.92,10812.04,0.4858,1,1,0.5
CUST_048545,28.7,3.5,119.12,49.15,352.73,1.1583,0,0,0.0
CUST_048546,58.5,9.5,92.79,38.41,948.06,-1.2173,2,1,1.2
CUST_048547,18.3,40.6,338.82,35.73,13581.98,0.3722,2,0,1.7
CUST_048548,46.0,24.0,85.41,49.59,1991.37,-0.767,0,1,0.0
CUST_048549,44.1,34.2,149.13,13.23,4536.53,-0.2043,2,1,1.7
CUST_048550,26.5,76.6,185.18,34.01,14703.88,-0.0912,2,0,1.7
CUST_048551,32.0,58.7,323.64,43.5,18154.23,-0.3064,1,1,0.5
CUST_048552,35.7,8.1,282.31,6.81,2542.5,1.1433,2,1,1.7
CUST_048553,42.6,8.5,50.93,48.86,386.84,1.6581,2,1,1.2
CUST_048554,44.2,2.2,84.65,33.1,193.5,-0.4503,2,0,1.2
CUST_048555,39.6,11.3,71.62,80.12,914.05,0.5177,1,0,0.5
CUST_048556,42.3,35.7,43.55,35.47,1801.89,0.0585,2,0,1.2
CUST_048557,47.9,7.2,72.05,37.47,579.72,1.3523,1,1,0.5
CUST_048558,47.4,42.3,30.77,76.8,1335.45,-1.1866,0,0,0.0
CUST_048559,58.4,20.4,99.54,77.86,2331.09,-0.888,1,0,0.5
CUST_048560,52.5,10.7,20.0,35.57,217.86,0.6802,1,1,0.5
CUST_048561,40.2,13.0,144.83,24.53,1729.64,-0.6009,2,0,1.2
CUST_048562,47.7,35.4,37.3,74.64,1178.46,-1.4211,2,0,1.2
CUST_048563,45.1,9.1,35.19,83.45,277.87,0.0727,0,0,0.0
CUST_048564,42.0,30.3,171.41,36.42,5485.22,0.8949,1,1,0.5
CUST_048565,29.6,13.0,77.26,56.21,1053.86,0.4941,2,1,1.2
CUST_048566,41.9,40.6,65.5,27.92,2211.27,-0.5402,1,0,0.8
CUST_048567,18.0,5.7,41.22,15.61,195.94,-0.1838,2,1,1.2
CUST_048568,52.9,8.9,49.37,4.8,425.85,0.7974,0,1,0.0
CUST_048569,44.2,16.5,236.93,15.02,3276.11,-0.0631,1,1,0.8
CUST_048570,38.1,33.2,109.16,19.16,2992.91,-0.1226,2,1,1.7
CUST_048571,35.0,4.1,157.51,40.7,676.42,-0.3829,1,1,0.5
CUST_048572,47.9,56.1,26.96,75.12,1241.55,1.6397,0,1,0.0
CUST_048573,62.1,1.0,280.4,7.01,275.13,-1.0155,1,0,0.8
CUST_048574,44.5,1.0,63.3,15.87,63.27,-1.0696,2,0,1.2
CUST_048575,62.8,14.3,34.43,70.56,447.73,1.3068,2,1,1.2
CUST_048576,49.4,42.3,62.98,32.93,3078.58,0.1903,1,0,0.5
CUST_048577,30.3,3.4,172.77,15.26,699.2,1.2221,2,0,1.2
CUST_048578,45.9,15.9,166.98,28.07,2506.21,-0.8623,2,1,1.7
CUST_048579,44.7,13.4,38.38,51.92,432.8,-0.3447,1,1,0.5
CUST_048580,30.3,32.8,85.45,26.59,3000.17,0.8774,2,1,1.7
CUST_048581,35.1,5.8,60.64,54.03,330.95,-0.1105,0,0,0.0
CUST_048582,34.9,21.6,49.29,24.22,1115.8,0.0015,0,0,0.0
CUST_048583,41.2,60.5,617.18,58.56,37239.78,-0.2451,1,0,0.5
CUST_048584,36.6,1.4,65.86,55.96,89.24,-0.3913,0,0,0.0
CUST_048585,43.2,51.8,274.03,30.78,12224.46,1.3801,1,0,0.5
CUST_048586,45.2,5.6,93.88,47.3,427.64,0.4905,2,1,1.2
CUST_048587,55.2,2.1,74.67,28.78,134.08,0.9112,1,1,0.8
CUST_048588,46.6,9.2,287.77,60.0,2688.72,1.1722,2,1,1.7
CUST_048589,31.6,17.1,330.82,46.89,6407.1,-1.0265,2,1,1.7
CUST_048590,65.3,10.6,73.98,22.77,713.66,1.1174,2,1,1.2
CUST_048591,31.7,3.4,254.54,34.84,1028.75,1.4955,2,0,1.2
CUST_048592,35.3,15.5,79.37,73.87,1471.73,-0.0301,1,1,0.5
CUST_048593,47.2,1.0,93.35,54.43,77.44,1.2237,2,0,1.2
CUST_048594,74.7,1.0,119.11,20.59,137.77,-0.5034,1,1,0.8
CUST_048595,44.8,42.7,187.35,22.78,7280.36,0.3019,0,1,0.0
CUST_048596,32.3,20.2,365.73,65.78,6439.67,-0.0015,1,1,0.5
CUST_048597,20.3,10.8,46.1,35.02,510.97,1.8834,2,1,1.2
CUST_048598,19.5,12.4,106.33,15.42,1489.08,0.7543,1,1,0.8
CUST_048599,40.1,14.6,26.89,40.77,424.29,0.7857,0,0,0.0
CUST_048600,46.5,6.5,65.47,9.86,382.31,0.6654,0,1,0.0
CUST_048601,23.0,31.1,107.61,71.54,3151.17,-2.0285,2,1,1.7
CUST_048602,42.7,8.8,63.64,9.43,592.16,-0.3727,0,1,0.0
CUST_048603,24.2,20.6,189.03,58.69,4029.22,-1.1836,1,0,0.5
CUST_048604,28.9,3.5,185.72,13.85,613.43,1.2535,2,0,1.2
CUST_048605,47.6,1.0,333.35,67.65,298.55,1.7854,2,1,1.2
CUST_048606,31.0,3.9,41.82,26.0,168.76,0.0032,2,1,1.2
CUST_048607,55.7,10.4,220.54,42.16,1914.05,-0.6866,1,0,0.5
CUST_048608,33.0,3.6,20.86,20.02,86.71,1.758,0,1,0.0
CUST_048609,53.3,25.8,70.26,80.37,1580.84,-0.9838,2,0,1.2
CUST_048610,67.2,4.3,52.84,36.23,246.24,-0.045,1,0,0.5
CUST_048611,31.1,40.2,154.23,23.6,6638.29,-1.6412,2,0,1.7
CUST_048612,69.6,38.1,20.0,67.4,893.13,0.9544,2,1,1.2
CUST_048613,40.2,8.0,126.64,11.74,835.54,0.4004,0,1,0.0
CUST_048614,32.4,15.0,20.75,6.83,326.95,0.627,2,1,1.2
CUST_048615,36.4,27.6,104.95,31.13,3304.35,1.4227,1,1,0.5
CUST_048616,35.2,13.3,109.51,76.98,1566.21,-2.2656,2,1,1.2
CUST_048617,56.8,2.0,71.61,70.17,140.17,0.2104,1,0,0.5
CUST_048618,55.8,7.8,224.84,55.6,1615.19,-0.625,0,1,0.0
CUST_048619,55.7,17.3,46.25,29.16,863.35,0.4353,2,0,1.2
